State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
NY,NY-17,LOWER HUDSON VALLEY CHALLENGER CENTER INCORPORATED THE,NNX06AG64G Modification 1,NSSC - NASA Shared Services Center,"SUFFERN, NY (District 17)",09/30/2006,08/31/2007,"Educational Institution,, Grant For Research",Educational - ,0,0,[None Indicated],N/A,N/A,LOWER HUDSON VALLEY CHALLENGER CENTER
NY,NY-02,MSC INDUSTRIAL DIRECT COMPANY INCORPORATED,NNL06AK75P Modification 0 (Base Record),LaRC - Langley Research Center,"Melville, NY (District 02)",09/30/2006,11/01/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,13732,13732,[None Indicated],N/A,N/A,LATHE AND MILLING DRILL
NY,NY-15,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NNX06AI40G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"New York, NY (District 15)",09/30/2006,09/24/2007,"Educational Institution,, Grant For Research",Educational - ,44166,44166,[None Indicated],N/A,N/A,"""A ZERO-REDSHIFT GALAXY CLUSTER BASELINE"""
NY,NY-22,THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,NNX06AC99G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Binghamton, NY (District 22)",09/30/2006,10/31/2009,"Nonprofit Organization,, Grant For Research",Non-Profit Institutions - ,919692,919692,[None Indicated],N/A,N/A,Advanced Miroelectronics Manufacturing: Roll to Roll Manufacturing of Microelectronics on Flexible Substrates
NY,NY-28,UNIVERSITY OF ROCHESTER,NNX06AH30G Modification 0 (Base Record),NSSC - NASA Shared Services Center,"Rochester, NY (District 28)",09/30/2006,09/30/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,1839383,1839383,[None Indicated],N/A,N/A,University of Rochester Optics Research
OH,OH-10,A AND E CONSULTING INCORPORATED,NNC05QB04P Modification 0 (Base Record),GRC - Glenn Research Center,"Westlake, OH (District 10)",10/03/2005,01/31/2006,"Small Business,Very Small Business,, Firm Fixed Price",Small Business ONLY - ,25000,25000,541330,N/A,N/A,COMPUTER CODE UPGRADE
OH,OH-15,OHIO STATE UNIV RESEARCH FND,NAG513308 Modification 3,GSFC - Goddard Space Flight Center,"Columbus, OH (District 15)",10/03/2005,06/30/2006,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,66500,0,[None Indicated],N/A,N/A,THE CORE PROBLEMS OF GALAXY FORMATION
OH,OH-10,A&E CONSULTING,NNC05QB04P Modification 1,GRC - Glenn Research Center,"Westlake, OH (District 10)",10/11/2005,01/31/2006,"Very Small Business,, Firm Fixed Price",Small Business ONLY - ,0,0,541330,N/A,N/A,COMPUTER CODE UPGRADE
OH,OH-02,CINCINNATI SUB ZERO PRODUCTS INCORPORATED,NNG06LD00P Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Cincinnati, OH (District 02)",10/13/2005,12/24/2005,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",25000,25000,[None Indicated],N/A,N/A,"Z-PLUS TEMPERATURE TEST CHAMBER, MODEL ZPS-16-3.5-SCT/AC, INCLUDES SHIPPING COSTS OF $700."
OH,OH-07,INTERNATIONAL TRADE BRIDGE INCORPORATED,NNH06CC40C Modification 0 (Base Record),HQ - Headquarters Acquisition Division,"Beavercreek, OH (District 07)",10/13/2005,10/12/2010,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",585000,10000000,541330,N/A,N/A,"engineering, technical, and administrative support for the pollution prevention program"
OH,OH-03,UNIVERSITY OF DAYTON,NNC05QA46P Modification 1,GRC - Glenn Research Center,"Dayton, OH (District 03)",10/17/2005,12/31/2006,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,0,0,541710,N/A,N/A,PM300 BUSHING PROPERTY INVESTIGATION
OH,,BULLEN ULTRASONICS INC,GSFC0200106BS48322G Modification 4,GSFC - Goddard Space Flight Center,"UNITED STATES, OH",10/17/2005,11/18/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,0,0,333314,N/A,N/A,
OH,OH-03,UNIV DAYTON RESEARCH INSTITUTE,NNC05QA05P Modification 1,GRC - Glenn Research Center,"Dayton, OH (District 03)",10/19/2005,08/30/2006,"Educational Institution,Nonprofit Organization,, Firm Fixed Price",Educational - ,0,0,541710,N/A,N/A,ADHESION TEST
OH,OH-15,GOOD AS GOLD PROMOTIONS LIMITED LIABILITY COMPANY,NNG05AG31D Modification 0 (Base Record),GSFC - Goddard Space Flight Center,"Marysville, OH (District 15)",10/19/2005,07/31/2008,"Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",5062,25000,541430,N/A,N/A,TISB DO
OH,OH-10,TRIAD ENGINEERING & CONTRACTNG,LERC0200207DNAS302153 Modification 13,GRC - Glenn Research Center,"Bedford, OH (District 10)",10/19/2005,12/31/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,23210,0,237110,N/A,N/A,REPAIR SEWER SYSTEMS PHASE FOUR AT THE NASA GLENN
OH,OH-10,EAST WEST CONSTRUCTION COMPANY INCORPORATED,NNC04CB26C Modification 9,GRC - Glenn Research Center,"Cleveland, OH (District 10)",10/19/2005,12/01/2005,"Asian Pacific American Owned Business,Minority Owned,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - 04C6I001",81495,81495,236220,N/A,N/A,CONSTRUCTION REHABILITATION OF NASA GLENN BUILDING 16
OH,OH-10,OHIO AEROSPACE INSTITUTE,NCC31019 Modification 7,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/20/2005,05/31/2006,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,0,0,[None Indicated],N/A,N/A,TECHNICAL SUPPORT FOR JET NOISE RESEARCH TECHNICAL SUPPORT FOR JET NOISE RESEARCH
OH,OH-10,OHIO AEROSPACE INSTITUTE,NCC3757 Modification 18,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/20/2005,05/31/2006,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,0,0,[None Indicated],N/A,N/A,FREQUENCY AND PHASED AGILE MICROWAVE COMPONENTS FREQUENCY AND PHASED AGILE MICROWAVE COMPONENTS - NOTE $$'S FOR MODS 1 THRU 15 ARE ROLLED UP INTO MOD 1
OH,OH-11,CLEVELAND STATE UNIV,NCC3931 Modification 15,GRC - Glenn Research Center,"Cleveland, OH (District 11)",10/20/2005,09/01/2006,"Educational Institution,State Government,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,ADVANCED DIGITAL CONTROL TECHNOLOGY FOR POWER MANA GEMENT AND DISTRIBUTION SYSTEMS - NOTE: $$ ARE ROLLED UP (FRM MOD #1 THRU 11) INTO MOD# 1
OH,OH-15,OHIO STATE UNIV,NNC05AA41A Modification 1,GRC - Glenn Research Center,"COLUMBUS, OH (District 15)",10/20/2005,02/28/2006,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,"CHARACTERIZATION OF RESIN-COMPOSITES, AND RCC UNDER DYNAMIC LOADINGS"
OH,OH-11,CLEVELAND STATE UNIV,NCC31081 Modification 4,GRC - Glenn Research Center,"CLEVELAND, OH (District 11)",10/20/2005,01/31/2007,"Educational Institution,State Government,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,CREATING A CENTER OF EXCELLENCE FOR MORE AEROSPACE  ELECTRIC TECHNOLOGY
OH,OH-11,CLEVELAND CLINIC LERNER COLLEGE OF MEDICINE/CWRU,NNC04AA15A Modification 4,GRC - Glenn Research Center,"Cleveland, OH (District 11)",10/20/2005,09/30/2007,"Educational Institution,, Grant For Research",Educational - ,0,0,[None Indicated],N/A,N/A,catalyzed combustion in micro-propulsion devices
OH,OH-06,OHIO UNIV,NNC04GB63G Modification 2,GRC - Glenn Research Center,"Athens, OH (District 06)",10/20/2005,11/30/2005,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,0,0,[None Indicated],N/A,N/A,PROTECTING TRANSPORTATION CRITICAL INFRASTRUCTURE:  AN ANALYSIS OF DGPS GROUND STATION ANTENNA INTER
OH,OH-10,BIOTRONICS INCORPORATED,NNC06QA01P Modification 0 (Base Record),GRC - Glenn Research Center,"North Olmsted, OH (District 10)",10/20/2005,12/09/2005,"Black American Owned Business,Minority Owned,Small Business,Very Small Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ",24999,24999,327910,N/A,N/A,FABRICATION OF 2 THREE INCH SiC WAFERS
OH,OH-10,ZIN TECHNOLOGIES INCORPORATED,LERC0199911DNAS399154 Modification 90,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/21/2005,11/30/2005,"Black American Owned Business,Minority Owned,Small Business,, Cost Plus Incentive Fee","Small Disadvantaged Business,Small Business - ",-35715,0,541710,N/A,N/A,"MICROGRAVITY,RESEARCH DEVELOPMENT AND OPERATIONS CONTRACT 8A SET ASIDE"
OH,OH-11,CLEVELAND CLINIC FOUNDATION,NCC31009 Modification 4,GRC - Glenn Research Center,"Cleveland, OH (District 11)",10/21/2005,12/31/2005,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,0,0,[None Indicated],N/A,N/A,"AN INSTRUMENTED, DUAL TRACK ACTUATED TREADMILL IN A VIRTUAL REALITY ENVIRONMENT AS A COUNTERMEASURE"
OH,OH-14,GASQUIP INCORPORATED,NNC06MA27P Modification 0 (Base Record),GRC - Glenn Research Center,"Eastlake, OH (District 14)",10/21/2005,11/07/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,500,500,[None Indicated],N/A,N/A,"CARBON DIOXIDE WITH 20% CARBON MONOXIDE MIXTURE IN K BOTTLE std grade., CARBON DIOXIDE WITH 33% CARBON MONOXIDE MIXTURE IN K BOTTLE std grade"
OH,OH-14,APPLE SCIENTIFIC INCORPORATED,NNC06MA76P Modification 0 (Base Record),GRC - Glenn Research Center,"Chesterland, OH (District 14)",10/21/2005,11/04/2005,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ",868,868,[None Indicated],N/A,N/A,CHEMICALS AND CHEMICAL PRODUCTS
OH,OH-14,GASQUIP INCORPORATED,NNC06MA77P Modification 0 (Base Record),GRC - Glenn Research Center,"Eastlake, OH (District 14)",10/21/2005,10/28/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,1503,1503,[None Indicated],N/A,N/A,CHEMICALS AND CHEMICAL PRODUCTS
OH,OH-03,ISOTEC INCORPORATED,NNC06MA52P Modification 0 (Base Record),GRC - Glenn Research Center,"Miamisburg, OH (District 03)",10/21/2005,12/21/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,5000,5000,[None Indicated],N/A,N/A,"GLYCEROL-D8 98 ATOMIC % ISOTOPIC PURITY, FULLY DEUTERATED GLYCERIN #22-066-30-03-01"
OH,OH-10,"STRUERS, INC",NNC06QA01D Modification 0 (Base Record),GRC - Glenn Research Center,"Westlake, OH (District 10)",10/21/2005,12/02/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,53165,53165,334515,N/A,N/A,DURAMIN HARDNESS TESTER
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06AA01A Modification 0 (Base Record),GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/21/2005,06/30/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,188000,188000,[None Indicated],N/A,N/A,"CREATE A NATIONAL CENTER OF EXCELLENCE IN COMMUNICATIONS, NAVIGATION AND SURVEILLANCE"
OH,OH-10,ZIN TECHNOLOGIES INCORPORATED,LERC0199912DNAS399155 Modification 170,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/21/2005,12/31/2005,"Black American Owned Business,Minority Owned,Small Business,, Fixed Price Incentive","Small Disadvantaged Business,Small Business - ",360000,0,[None Indicated],N/A,N/A,"MICROGRAVITY, RESEARCH, DEVELOPMENT AND"
OH,OH-10,ZIN TECHNOLOGIES INCORPORATED,LERC0199912DNAS399155 Modification 168,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/21/2005,12/31/2005,"Black American Owned Business,Minority Owned,Small Business,, Fixed Price Incentive","Small Disadvantaged Business,Small Business - ",1050000,0,[None Indicated],N/A,N/A,"MICROGRAVITY, RESEARCH, DEVELOPMENT AND"
OH,OH-11,CASE WESTERN RESERVE UNIV,NNC04AA01A Modification 3,GRC - Glenn Research Center,"Cleveland, OH (District 11)",10/24/2005,08/31/2005,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,"DEVELOPMENT OF ADVANCED OIL-FREE TURBOMACHINERY,PERFORMANCE CHARACTERISTICS OF AIR-LUBRICATED COMPLIANT FOIL BEARINGS AT ELEVATED TEMPERATURES - NOTE: $$'S FOR BASIC THRU MOD#1 ARE 'ROLLED UP' IN BASIC FOR CORRECTED CUM $$'S"
OH,OH-09,UNIV TOLEDO,NNC05AA21A Modification 3,GRC - Glenn Research Center,"TOLEDO, OH (District 09)",10/24/2005,03/31/2008,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,COMPONENT DEVELOPEMENT FOR STRUCTURAL SEALS
OH,OH-14,NETWORK TECHNOLOGIES INC,NNL05AC17D Modification 1,LaRC - Langley Research Center,"AURORA, OH (District 14)",10/24/2005,10/24/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,0,0,443120,N/A,N/A,USB MATRIX KVM SWITCH
OH,OH-10,LINDE GAS LIMITED LIABILITY COMPANY,NNC06MA79P Modification 0 (Base Record),GRC - Glenn Research Center,"Independence, OH (District 10)",10/24/2005,11/01/2005,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,241,241,[None Indicated],N/A,N/A,CARBON DIOXIDE CYLINDERS W/SIPHONS #8917
OH,OH-10,STRUERS INCORPORATED,NNC06MA53P Modification 0 (Base Record),GRC - Glenn Research Center,"Westlake, OH (District 10)",10/24/2005,12/23/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,2592,2592,[None Indicated],N/A,N/A,452CA cut off wheel; 355CA cut off wheel; 456CA cut off wheel; 457CA cut off wheel; 459CA cut off wheel; ASTOP Specimen holder for grinding; ASPAR insert for plane parallel grinding; ADDUN Cutting agent cooling additive; BACTE Anti bacterial cleaning liquid
OH,OH-14,ADVANCE MATERIALS PRODUCTS INCORPORATED,NNC06MA54P Modification 0 (Base Record),GRC - Glenn Research Center,"Hudson, OH (District 14)",10/24/2005,12/23/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,2875,2875,[None Indicated],N/A,N/A,PM 300 POWDER 10 POUNDS
OH,OH-11,PARAGON TEC                   ,LERC0200202DNAS302123 Modification 28,GRC - Glenn Research Center,"CLEVELAND, OH (District 11)",10/24/2005,01/16/2007,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,Women Owned,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,Woman Owned Small Business,Small Business - ",259460,259460,561110,N/A,N/A,MANAGEMENT & OPERATION OF THE NATIONAL SEMAA OFFICENOTE:  ADJUSTED ALL DOLLAR AMOUNTS ON MOD. #22 SO CUMULATIVE TOTALS WOULD BE CORRECT
OH,OH-15,OHIO STATE UNIVERSITY RESEARCH FOUNDATION,NCC31086 Modification 3,GRC - Glenn Research Center,"COLUMBUS, OH (District 15)",10/25/2005,04/30/2006,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,0,0,[None Indicated],N/A,N/A,INTELLIGENT PROPULSION SYSTEM FOUNDATION TECHNOLOGY
OH,OH-09,UNIVERSITY OF TOLEDO INCORPORATED,NNC05AA04A Modification 8,GRC - Glenn Research Center,"Toledo, OH (District 09)",10/25/2005,10/31/2007,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,0,-293813,[None Indicated],N/A,N/A,ELEVATED TEMPERATURE TESTING AND MODELING OF ADVANCED STRUCTURAL CERAMICS
OH,OH-13,SCHERBA INDUSTRIES INCORPORATED,NNJ06JA47P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Brunswick, OH (District 13)",10/25/2005,12/25/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,4000,4000,323115,N/A,N/A,Inflatable Astronaut Costume
OH,OH-01,GENERAL ELECTRIC COMPANY INC,LERC0200102DNAS301112 Modification 29,GRC - Glenn Research Center,"CINCINNATI, OH (District 01)",10/25/2005,02/27/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,450000,0,336412,N/A,N/A,ADVANCED PROPULSION TECHNOLOGY
OH,OH-14,GASQUIP INCORPORATED,NNC06MA56P Modification 0 (Base Record),GRC - Glenn Research Center,"Eastlake, OH (District 14)",10/26/2005,11/15/2005,"Small Business,, Firm Fixed Price",Small Business ONLY - ,1475,1475,[None Indicated],N/A,N/A,"Oxygen UHP 99.995% bank, Hydrogen UHP 99.995% bank"
OH,OH-10,NORTH BAY CONSTRUCTION INC,NNC04CB27C Modification 2,GRC - Glenn Research Center,"Cleveland, OH (District 10)",10/26/2005,10/31/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - 04C6I001,17947,17947,236220,N/A,N/A,REHABILITATION OF VACUUM SYSTEM IN NASA GLENN BUIL DING 16
OH,,BROWNING-FERRIS INDUSTRIES INC,LERC0200112DNAS302068 Modification 12,GRC - Glenn Research Center,"UNITED STATES, OH",10/27/2005,10/01/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,0,0,562111,N/A,N/A,"SOLID WASTE REMOVAL AND RECYCLING PROGRAM.  SURPLUS AUTOMATED DATA PROCESSING EQUIPMENT (ADPE), INCLUDING MONITORS, TVS AND USED TONER CARTRIDGES:  CONSIST OF BUT LIMITED TO HEWLETT PACKARD, PITNEY BOWES, APPLE LASER WRITER, IBM LASER WRITER, AND CANNON EP-S.  (APPROXIMATELY 100 TONER CARTRIDGES WILL BE ACCUMULATED DURING A MONTH.  THE PURCHASER WILL BE REQUIRED TO REMOVE THE PROPERTY WITHIN 48 HOURS, ONCE NOTIFICATION IS RECEIVED, EXCLUDING WEEK-ENDS AND FEDERAL HOLIDAYS.)  THE CONTRACTOR SHALL PROVIDE A MONTHLY REPORT OF ALL ELECTRONIC EQUIPMENT AND TONER CARTRIDGE MATERIALS COLLECTED FROM THE GOVERNMENT.  THE REPORT MUST LIST THE DATES, LOCATION(S)AND NUMBER OF MATERIAL PICKED UP DURING THE PREVIOUS MONTH.  A SUMMARY OF MASTERIALS PICKED UP, NUMBER OF EACH TYPE OF CARTRIDGE AND DOLLARS OWED, MUST BE LISTED.  IF THE GOVERNMENT IS REQUIRED TO HAVE ANOTHER CONTRACTOR COME IN AND PERFORM CONTRACT REUIREMENTS, AS A RESULT OF THE CONTRACTOR'S NON-PERFORMANCE, THE CONTRACTOR WILL BE RESPONSIBLE FOR ANY AND ALL ADDITIONAL COSTS GENERATED AS A RESULT OF HIS NONPERFORMANCE.  PAYMENTS MUST BE MADE IN BUSINESS CHECK OR CEDRTIFIED PAYMENT,  SUCH AS CASHIER CHECK, TRAVELERS CHECK, OR MONEY ORDER.  NO PERSONAL CHECKS WILL BE ACCEPTED.  INCORRECT FORMS OF PAYMENT WILL BE RETURNED AND THE BILLED AMOUNT SUBJECT TO INTEREST IN ACCORDANCE WITH SF 114C, PARAGRAPH 11.  NASA GLENN RESEARCH CENTER MUST RECEIVE FULL PAYMENT WITHIN THIRTY DAYS AFTER DATE MARKED ON THE BILLING INVOICE.  IF FULL PAYMENT IS NOT MADE WITHIN THE DAYS SPECIFIED, INTEREST WILL BE CHARGED IN ACCORDANCE WITH SF114C, PARAGRAPH 11.  ALL PAYMENTS WILL BE MADE OUT TO, NASA GLENN RESEARCH CENTER AND MAILED TO:  NASA GLENN RESEARCH CENTER, ACCOUNTS RECEIVABLE, MS 500-301, 21000 BROOKPARK ROAD, CLEVELAND, OHIO 44111.  ALL PAYMENTS MUST REFERENCE ACCOUNT NUMBER 80X6559 (RECYCLING REIMBURSABLE).  A COPY OF THE PAYMENT MUST BE FAXED TO NASA GLENN RESEARCH CENTER, MICHELLE KENZIG 216-433-8851, PRIOR TO MAILING.  THE CONTRACTOR HAS 10 WORKING DAYS FROM THE DATE OF THE BILLING INVOICE TO CLAIM ANY ADJUSTMENTS ON HIS BILL.  A WRITTEN LETTER OR FACSIMILE, ALONG WITH A COPY OF THE INVOICE, SHOULD BE FORWARDED TO NASA GLENN RESEARCH CENTER, ATTN:  MICHELLE KENZIG, MS 21-9, 21000 BROOKPARK ROAD, CLEVELAND, OHIO 44135.  AFTER  10 WORKING DAYS FROM THE BILLING DATE OF THE INVOICE, NO CLAIM WILL BE VALID."
OH,OH-16,QBS INCORPORATED,NNC05JD01T Modification 3,GRC - Glenn Research Center,"Alliance, OH (District 16)",10/27/2005,12/01/2006,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,8(A) Program,Small Business - ",2684,2684,236220,N/A,N/A,TASK ORDER 01 UNDER OUITLINE AGREEMENT NNC05BA17B
OH,OH-01,GENERAL ELECTRIC COMPANY INC,LERC0200102DNAS301112 Modification 30,GRC - Glenn Research Center,"CINCINNATI, OH (District 01)",10/27/2005,02/26/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,102695,0,336412,N/A,N/A,ADVANCED PROPULSION TECHNOLOGY
OH,OH-10,TENSILE TESTING,NNC05FA04P Modification 1,GRC - Glenn Research Center,"Cleveland, OH (District 10)",10/28/2005,10/14/2005,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,-525,-525,[None Indicated],N/A,N/A,
OH,OH-14,GASQUIP INCORPORATED,NNC06MA30P Modification 0 (Base Record),GRC - Glenn Research Center,"Eastlake, OH (District 14)",10/28/2005,04/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,2500,2500,[None Indicated],N/A,N/A,"ARGON, LIQUID DEWAR 200 LITER SIZE"
OH,OH-02,UGS CORPORATION,NNL06AA07P Modification 0 (Base Record),LaRC - Langley Research Center,"Milford, OH (District 02)",10/28/2005,09/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,15725,15725,[None Indicated],N/A,N/A,I-DEAS MAINTENANCE INSTALLATION
OH,OH-11,CASE WESTERN RESERVE UNIV,NNC05AA14A Modification 5,GRC - Glenn Research Center,"CLEVELAND, OH (District 11)",10/28/2005,12/31/2008,"Educational Institution,, Cooperative Agreement",Educational - ,38388,0,[None Indicated],N/A,N/A,ACTUATOR CERAMICS FOR HIGH TEMPERATURES
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC05AA31A Modification 2,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/28/2005,06/30/2008,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,40000,0,[None Indicated],N/A,N/A,SILICON CARBIDE GROWTH
OH,OH-09,THE UNIVERSITY OF TOLEDO (1483),NNC06AA03A Modification 0 (Base Record),GRC - Glenn Research Center,"Toledo, OH (District 09)",10/28/2005,10/31/2008,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,154000,526344,[None Indicated],N/A,N/A,MODELING OF ADVANCED HIGH TEMPERATURE COMPOSITE BEHAVIOR
OH,OH-17,WARTKO DON CONSTRUCTION COMPANY INCORPORATED,NNC06CA42C Modification 0 (Base Record),GRC - Glenn Research Center,"Kent, OH (District 17)",10/28/2005,10/28/2006,"Small Business,Very Small Business,, Firm Fixed Price",Small Business ONLY - ,160000,160000,237120,N/A,N/A,CONSTRUCTION IFB AWARD FOR MODIFICATION AND REPAIR OF NATURAL GAS UNDERGROUND PIPING PHASE 4
OH,OH-09,UNIV TOLEDO,NNC05AA09A Modification 1,GRC - Glenn Research Center,"Toledo, OH (District 09)",10/28/2005,12/31/2008,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,160293,538322,[None Indicated],N/A,N/A,PARTICULATES MEASUREMENTS AND MEASUREMENT-SYSTEM DEVELOPMENT FOR AIRCRAFT ENGINES
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC05AA13A Modification 3,GRC - Glenn Research Center,"Brook Park, OH (District 10)",10/28/2005,10/12/2006,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,166198,166198,[None Indicated],N/A,N/A,ADVANCED TURBULANT COMBUSTION MODELING CONCEPTS
OH,OH-09,THE UNIVERSITY OF TOLEDO (1483),NNC06AA04A Modification 0 (Base Record),GRC - Glenn Research Center,"TOLEDO, OH (District 09)",10/28/2005,09/30/2008,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,176355,549117,[None Indicated],N/A,N/A,"VALIDATION, ENHANCEMENT, AND APPLICATION OF COMPUTATIONAL MODELS FOR COMPREHENSIVE COMBUSTION SIMULATIONS"
